state_name;grade;id;created_at;updated_at;subject;sc;st;obc;general;sc_basic_and_below_basic;sc_proficient_and_advance;st_basic_and_below_basic;st_proficient_and_advance;obc_basic_and_below_basic;obc_proficient_and_advance;general_basic_and_below_basic;general_proficient_and_advance
Maharashtra;3;27;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;61.86612191;60.40670699;62.56752212;62.22023164;48.81138039;51.18861961;50.55771221;49.44228779;48.19176112;51.80823888;48.79230512;51.20769488
Maharashtra;3;27;2022-05-20T00:01:10;2022-05-20T00:01:10;language;66.60296197;64.56243914;67.06565251;67.20312177;56.17008885;43.82991115;62.04176332;37.95823668;55.21074943;44.78925057;53.78246327;46.21753673
Maharashtra;3;27;2022-05-20T00:01:10;2022-05-20T00:01:10;math;61.34361804;59.95342661;61.80712982;61.23320011;51.59082364;48.40917636;53.5336551;46.4663449;50.72381827;49.27618173;51.47631566;48.52368434
Maharashtra;5;64;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;49.52529114;52.25450477;51.62668291;51.82690794;65.382758;34.617242;57.5261274;42.4738726;63.5324737;36.4675263;62.93154483;37.06845517
Maharashtra;5;64;2022-05-20T00:01:11;2022-05-20T00:01:11;language;56.37780222;57.96959211;58.39895659;60.30967808;56.77027986;43.22972014;52.89633254;47.10366746;53.48729597;46.51270403;49.53637724;50.46362276
Maharashtra;5;64;2022-05-20T00:01:11;2022-05-20T00:01:11;math;42.64982115;46.03484801;45.46074876;46.14211877;76.85579175;23.14420825;68.48711947;31.51288053;73.11185459;26.88814541;72.86834883;27.13165117
Maharashtra;8;101;2022-05-20T00:01:11;2022-05-20T00:01:11;language;55.40352669;48.0016458;56.8887379;59.40822488;61.49204685;38.50795315;75.82533182;24.17466818;59.56182249;40.43817751;53.95823453;46.04176547
Maharashtra;8;101;2022-05-20T00:01:11;2022-05-20T00:01:11;math;32.36005634;32.89896697;34.38473662;35.27340672;82.35424152;17.64575848;78.32073032;21.67926968;77.79764552;22.20235448;76.08890568;23.91109432
Maharashtra;8;101;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;37.37658584;35.70760133;39.02788483;41.21598223;77.69480986;22.30519014;79.92537161;20.07462839;74.56147411;25.43852589;69.52880242;30.47119758
Maharashtra;8;101;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;38.33821526;37.45977664;40.07159381;41.0447544;83.17297346;16.82702654;81.38284001;18.61715999;80.40435718;19.59564282;77.79478326;22.20521674
Maharashtra;10;138;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;42.79186;38.32092;45.36371;50.56127;39.29974;60.70026;48.467983;51.532017;34.047237;65.95276;28.249716;71.75028
Maharashtra;10;138;2022-05-20T00:01:11;2022-05-20T00:01:11;math;27.540379;27.39435;29.149345;30.816236;89.05264;10.94736;88.03734;11.962664;84.91246;15.087542;80.717606;19.282393
Maharashtra;10;138;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;42.436646;40.05373;44.661465;44.94704;89.62931;10.370688;92.82754;7.1724634;86.45318;13.546819;85.07212;14.927882
Maharashtra;10;138;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;32.667156;30.360744;33.818443;36.240704;95.010635;4.989365;97.228714;2.7712882;94.99127;5.008725;91.5969;8.403099
Maharashtra;10;138;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;35.21065;34.1102;36.98221;39.75633;89.71204;10.287958;90.706;9.293998;86.29975;13.700245;80.247635;19.752365
