state_name;grade;id;created_at;updated_at;subject;boys;girls;trans_gender;boys_basic_and_below_basic;boys_proficient_and_advance;girls_basic_and_below_basic;girls_proficient_and_advance
Delhi;3;7;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;46.84404298;48.71061592;0;73.69441348;26.30558652;72.11737504;27.88262496
Delhi;3;7;2022-05-20T00:01:10;2022-05-20T00:01:10;language;50.77788408;52.7575582;0;75.38530116;24.61469884;72.44613592;27.55386408
Delhi;3;7;2022-05-20T00:01:10;2022-05-20T00:01:10;math;46.43507869;46.73948596;0;75.19350486;24.80649514;75.5250521;24.4749479
Delhi;5;44;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;44.13911105;44.73923537;0;76.40661751;23.59338249;75.93983511;24.06016489
Delhi;5;44;2022-05-20T00:01:11;2022-05-20T00:01:11;language;51.06114718;53.46919352;0;65.05995205;34.94004795;61.8002146;38.1997854
Delhi;5;44;2022-05-20T00:01:11;2022-05-20T00:01:11;math;39.26575864;37.0529595;0;83.03297786;16.96702214;86.86713694;13.13286306
Delhi;8;81;2022-05-20T00:01:11;2022-05-20T00:01:11;language;55.23916045;60.60494543;0;63.02504984;36.97495016;54.08181634;45.91818366
Delhi;8;81;2022-05-20T00:01:11;2022-05-20T00:01:11;math;36.57247136;34.97665289;0;74.29863257;25.70136743;77.04852682;22.95147318
Delhi;8;81;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;41.40667787;41.85695152;0;68.76952425;31.23047575;68.23948171;31.76051829
Delhi;8;81;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;38.67952247;39.7143263;0;82.71698668;17.28301332;81.87319249;18.12680751
Delhi;10;118;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;56.537804;60.230328;0;18.627535;81.37247;13.706563;86.293434
Delhi;10;118;2022-05-20T00:01:11;2022-05-20T00:01:11;math;35.551968;33.940598;0;69.66338;30.336613;71.47337;28.526627
Delhi;10;118;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;46.624866;50.30451;0;81.26614;18.73386;74.40453;25.59547
Delhi;10;118;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;40.42021;41.15944;0;81.736855;18.263144;80.06941;19.93059
Delhi;10;118;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;44.506054;45.40942;0;69.361465;30.638535;68.50143;31.498575
