state_name;grade;id;created_at;updated_at;subject;sc;st;obc;general;sc_basic_and_below_basic;sc_proficient_and_advance;st_basic_and_below_basic;st_proficient_and_advance;obc_basic_and_below_basic;obc_proficient_and_advance;general_basic_and_below_basic;general_proficient_and_advance
Gujarat;3;24;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;62.26727747;62.85531653;59.67609839;60.83454395;48.03490807;51.96509193;47.14283934;52.85716066;52.78344914;47.21655086;51.31250202;48.68749798
Gujarat;3;24;2022-05-20T00:01:10;2022-05-20T00:01:10;language;67.0902245;67.64259033;64.35744058;66.32212389;56.91019754;43.08980246;57.32112237;42.67887763;60.74575527;39.25424473;55.99353427;44.00646573
Gujarat;3;24;2022-05-20T00:01:10;2022-05-20T00:01:10;math;61.17743728;60.41670422;58.13370288;59.85863047;51.82289439;48.17710561;53.14340449;46.85659551;56.84896764;43.15103236;54.0624945;45.9375055
Gujarat;5;61;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;47.36764594;53.04033914;48.83215012;51.32348209;73.02231681;26.97768319;57.37661376;42.62338624;69.1498336;30.8501664;66.28442596;33.71557404
Gujarat;5;61;2022-05-20T00:01:11;2022-05-20T00:01:11;language;53.41063654;56.72484162;53.1581309;58.04735897;64.43364824;35.56635176;58.06615559;41.93384441;64.6791209;35.3208791;56.318683;43.681317
Gujarat;5;61;2022-05-20T00:01:11;2022-05-20T00:01:11;math;43.19026294;46.99978332;44.45293678;45.46403869;80.05734317;19.94265683;70.38880248;29.61119752;75.77361374;24.22638626;74.59485929;25.40514071
Gujarat;8;98;2022-05-20T00:01:11;2022-05-20T00:01:11;language;57.89524072;53.44334175;54.68740955;61.2863759;61.22115179;38.77884821;68.99573736;31.00426264;66.40897437;33.59102563;52.49162427;47.50837573
Gujarat;8;98;2022-05-20T00:01:11;2022-05-20T00:01:11;math;34.73662808;35.759252;35.47930483;36.9444267;76.95059541;23.04940459;71.75340581;28.24659419;74.2935365;25.7064635;74.08933978;25.91066022
Gujarat;8;98;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;39.68941359;40.19759189;39.48056239;43.29411471;74.45129253;25.54870747;70.65983645;29.34016355;73.55759377;26.44240623;65.09665322;34.90334678
Gujarat;8;98;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;38.89461619;39.83126587;38.9217713;40.68965603;85.13520558;14.86479442;77.32266697;22.67733303;82.54513017;17.45486983;80.74503496;19.25496504
Gujarat;10;135;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;41.334454;36.902447;37.45813;48.52267;38.85788;61.14212;50.681007;49.318993;47.742542;52.257458;28.154425;71.84557
Gujarat;10;135;2022-05-20T00:01:11;2022-05-20T00:01:11;math;28.422634;29.665741;28.424139;31.815825;88.416214;11.583782;83.945595;16.054401;89.12152;10.878478;80.22637;19.773624
Gujarat;10;135;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;42.91672;38.927696;42.25065;45.190765;91.78844;8.211559;95.76454;4.235459;92.20281;7.7971854;88.047585;11.952413
Gujarat;10;135;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;32.913258;32.10068;32.09463;37.20445;96.76821;3.2317898;97.032265;2.967737;97.63032;2.369684;90.5985;9.401495
Gujarat;10;135;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;37.434814;34.211113;36.095047;41.376472;87.97384;12.026164;93.46898;6.531025;91.06151;8.938494;79.38273;20.617275
