state_name;grade;id;created_at;updated_at;subject;sc;st;obc;general;sc_basic_and_below_basic;sc_proficient_and_advance;st_basic_and_below_basic;st_proficient_and_advance;obc_basic_and_below_basic;obc_proficient_and_advance;general_basic_and_below_basic;general_proficient_and_advance
Manipur;3;14;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;52.72979645;62.28976778;61.97100544;62.75970358;66.62303088;33.37696912;48.64485719;51.35514281;47.30503766;52.69496234;48.86068605;51.13931395
Manipur;3;14;2022-05-20T00:01:10;2022-05-20T00:01:10;language;55.58425657;66.00639268;63.60689789;67.22720966;72.60227569;27.39772431;56.14932309;43.85067691;54.44413107;45.55586893;51.68526984;48.31473016
Manipur;3;14;2022-05-20T00:01:10;2022-05-20T00:01:10;math;52.58698005;57.62610928;61.65671122;59.66461395;65.61717311;34.38282689;57.16635096;42.83364904;49.8172951;50.1827049;54.20959651;45.79040349
Manipur;5;51;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;42.06952115;51.23601218;49.64211552;50.8286319;80.21085952;19.78914048;65.19689452;34.80310548;68.25650101;31.74349899;65.00843975;34.99156025
Manipur;5;51;2022-05-20T00:01:11;2022-05-20T00:01:11;language;52.88223216;63.54097197;59.71454872;61.20715478;65.36493035;34.63506965;45.25288913;54.74711087;50.6145441;49.3854559;44.61869887;55.38130113
Manipur;5;51;2022-05-20T00:01:11;2022-05-20T00:01:11;math;41.24747868;43.34525872;45.73697232;43.65526943;81.73345249;18.26654751;78.67791891;21.32208109;74.15392485;25.84607515;78.41656956;21.58343044
Manipur;8;88;2022-05-20T00:01:11;2022-05-20T00:01:11;language;59.52586199;59.79401276;54.98418247;64.4967524;53.39409148;46.60590852;54.16871286;45.83128714;61.6880183;38.3119817;43.78433615;56.21566385
Manipur;8;88;2022-05-20T00:01:11;2022-05-20T00:01:11;math;42.54824919;33.50309859;38.46598209;39.93646772;57.46593527;42.53406473;79.77694828;20.22305172;71.37097797;28.62902203;65.14594572;34.85405428
Manipur;8;88;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;43.38024304;41.1926146;42.88936785;46.13612873;63.33866116;36.66133884;70.15576619;29.84423381;64.90119509;35.09880491;55.85709785;44.14290215
Manipur;8;88;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;40.29894385;39.43211383;39.8106853;41.8233106;81.82218967;18.17781033;83.06928563;16.93071437;80.59179508;19.40820492;76.83195502;23.16804498
Manipur;10;125;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;60.43963;56.565926;52.819775;58.530994;16.298489;83.70151;16.705786;83.29421;28.512716;71.48728;19.809095;80.1909
Manipur;10;125;2022-05-20T00:01:11;2022-05-20T00:01:11;math;33.477253;29.03668;32.23681;32.974735;77.76818;22.231821;87.57988;12.420119;77.45711;22.542892;78.86038;21.139618
Manipur;10;125;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;28.678438;27.44898;27.818613;30.355185;97.19012;2.8098855;98.722694;1.2773051;97.55186;2.4481452;97.421974;2.5780258
Manipur;10;125;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;41.392376;35.335712;38.457287;40.718372;78.34774;21.65226;96.35962;3.6403842;86.87106;13.128937;83.83121;16.16879
Manipur;10;125;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;47.07318;39.545925;40.290432;44.48318;63.8089;36.1911;83.60144;16.398558;79.13914;20.860863;70.86772;29.13228
