state_name;grade;id;created_at;updated_at;subject;urban;rural;rural_basic_and_below_basic;rural_proficient_and_advance;urban_basic_and_below_basic;urban_proficient_and_advance
Chhattisgarh;3;22;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;48.01213997;48.49392048;70.3339833;29.6660167;71.24784041;28.75215959
Chhattisgarh;3;22;2022-05-20T00:01:10;2022-05-20T00:01:10;language;51.02911112;51.6008705;74.3509216;25.6490784;75.44554851;24.55445149
Chhattisgarh;3;22;2022-05-20T00:01:10;2022-05-20T00:01:10;math;47.59206375;46.27958586;73.82715734;26.17284266;74.25822096;25.74177904
Chhattisgarh;5;59;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;42.02947556;41.94007224;78.88751102;21.11248898;81.87489342;18.12510658
Chhattisgarh;5;59;2022-05-20T00:01:11;2022-05-20T00:01:11;language;49.61584307;47.55674753;71.66428733;28.33571267;68.3417179;31.6582821
Chhattisgarh;5;59;2022-05-20T00:01:11;2022-05-20T00:01:11;math;36.32754546;34.54535472;87.93028491;12.06971509;88.73746989;11.26253011
Chhattisgarh;8;96;2022-05-20T00:01:11;2022-05-20T00:01:11;language;56.5151964;46.74585828;77.67359288;22.32640712;60.07780723;39.92219277
Chhattisgarh;8;96;2022-05-20T00:01:11;2022-05-20T00:01:11;math;31.90279238;28.54358313;89.08868035;10.91131965;84.0598204;15.9401796
Chhattisgarh;8;96;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;39.19544598;34.41638681;84.67887926;15.32112074;72.81815497;27.18184503
Chhattisgarh;8;96;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;37.48398436;34.62642569;89.41594071;10.58405929;86.76526788;13.23473212
Chhattisgarh;10;133;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;42.54555;32.73313;60.85672;39.14328;41.91141;58.08859
Chhattisgarh;10;133;2022-05-20T00:01:11;2022-05-20T00:01:11;math;28.713478;26.411356;91.7158;8.284203;86.71325;13.286748
Chhattisgarh;10;133;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;43.951893;38.95927;92.80136;7.1986423;85.69243;14.307574
Chhattisgarh;10;133;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;33.465202;29.871044;97.698265;2.3017335;92.77749;7.2225103
Chhattisgarh;10;133;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;36.10653;31.87664;95.66581;4.3341885;88.11682;11.883179
