state_name;grade;id;created_at;updated_at;subject;urban;rural;rural_basic_and_below_basic;rural_proficient_and_advance;urban_basic_and_below_basic;urban_proficient_and_advance
Tamil Nadu;3;33;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;61.82953528;55.5913127;59.14942264;40.85057736;50.713619;49.286381
Tamil Nadu;3;33;2022-05-20T00:01:10;2022-05-20T00:01:10;language;65.92233559;59.86125069;64.02642944;35.97357056;58.6570155;41.3429845
Tamil Nadu;3;33;2022-05-20T00:01:10;2022-05-20T00:01:10;math;60.30198736;55.09029336;60.81860318;39.18139682;54.81505819;45.18494181
Tamil Nadu;5;70;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;45.42490511;45.30397267;72.78502643;27.21497357;74.34107519;25.65892481
Tamil Nadu;5;70;2022-05-20T00:01:11;2022-05-20T00:01:11;language;50.30392034;49.7990588;67.1538923;32.8461077;67.33647332;32.66352668
Tamil Nadu;5;70;2022-05-20T00:01:11;2022-05-20T00:01:11;math;41.69487082;41.44011501;78.51949517;21.48050483;78.1347098;21.8652902
Tamil Nadu;8;107;2022-05-20T00:01:11;2022-05-20T00:01:11;language;48.86404448;45.1526337;80.15604225;19.84395775;73.80898105;26.19101895
Tamil Nadu;8;107;2022-05-20T00:01:11;2022-05-20T00:01:11;math;30.51800749;29.89550485;89.82274035;10.17725965;89.5886973;10.4113027
Tamil Nadu;8;107;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;35.11726475;33.98366222;86.45167643;13.54832357;83.61176914;16.38823086
Tamil Nadu;8;107;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;33.84207881;33.71928465;92.02463757;7.975362433;91.86505769;8.134942309
Tamil Nadu;10;144;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;46.324295;42.143032;41.31262;58.68738;33.317474;66.682526
Tamil Nadu;10;144;2022-05-20T00:01:11;2022-05-20T00:01:11;math;26.775455;27.020645;91.568375;8.431623;93.60319;6.3968134
Tamil Nadu;10;144;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;40.828556;38.76006;95.697205;4.302793;94.5545;5.445502
Tamil Nadu;10;144;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;33.476025;32.834103;97.44381;2.5561929;98.06204;1.9379543
Tamil Nadu;10;144;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;36.030933;35.202293;92.4721;7.5279007;92.27811;7.721894
