state_name;grade;id;created_at;updated_at;subject;govt;govt_aided;private;central_govt;govt_basic_and_below_basic;govt_proficient_and_advance;govt_aided_basic_and_below_basic;govt_aided_proficient_and_advance;private_basic_and_below_basic;private_proficient_and_advance;central_govt_basic_and_below_basic;central_govt_proficient_and_advance
Daman & Diu;3;25;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;60.18882148;39.77011494;46.7562518;31.55555556;49.56665142;50.43334858;75.86206897;24.13793103;78.65405937;21.34594063;93.33333333;6.666666667
Daman & Diu;3;25;2022-05-20T00:01:10;2022-05-20T00:01:10;language;62.63011665;48.73563218;49.07603224;32.88888889;59.44217999;40.55782001;79.31034483;20.68965517;81.73427857;18.26572143;90;10
Daman & Diu;3;25;2022-05-20T00:01:10;2022-05-20T00:01:10;math;61.08582422;41.5821501;46.63105842;38.74239351;50.39350665;49.60649335;86.20689655;13.79310345;78.05734056;21.94265944;86.20689655;13.79310345
Daman & Diu;5;62;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;44.72994684;41.1013693;43.74135773;37.22222222;71.41201177;28.58798823;91.15286173;8.847138267;83.13893769;16.86106231;80;20
Daman & Diu;5;62;2022-05-20T00:01:11;2022-05-20T00:01:11;language;51.13077635;42.71012362;53.13031905;45.11111111;66.12975114;33.87024886;84.46114469;15.53885531;62.63755856;37.36244144;83.33333333;16.66666667
Daman & Diu;5;62;2022-05-20T00:01:11;2022-05-20T00:01:11;math;38.99823457;39.09900343;39.57170498;37.5;80.15983141;19.84016859;81.10276099;18.89723901;86.22412741;13.77587259;90;10
Daman & Diu;8;99;2022-05-20T00:01:11;2022-05-20T00:01:11;language;43.38557925;53.57038258;62.80232357;62.95436841;84.89300595;15.10699405;71.18823734;28.81176266;50.14572479;49.85427521;49.17266767;50.82733233
Daman & Diu;8;99;2022-05-20T00:01:11;2022-05-20T00:01:11;math;30.94987966;40.51924682;34.384716;33.65338215;85.17215374;14.82784626;65.7199819;34.2800181;78.5782727;21.4217273;82.40534563;17.59465437
Daman & Diu;8;99;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;35.34554938;36.98166492;42.63913943;41.82281073;85.12346602;14.87653398;84.78080546;15.21919454;68.68843514;31.31156486;62.82941315;37.17058685
Daman & Diu;8;99;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;35.53892717;36.94953934;38.17640637;33.56135932;84.37246388;15.62753612;85.97947111;14.02052889;90.45288835;9.547111648;90.14487467;9.855125327
Daman & Diu;10;136;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;37.245174;56.622234;53.700405;48.612526;48.424843;51.575157;15.841055;84.15894;17.567476;82.432526;19.933186;80.06682
Daman & Diu;10;136;2022-05-20T00:01:11;2022-05-20T00:01:11;math;26.575766;29.07268;30.780355;30.688213;91.73169;8.26831;89.418236;10.581761;81.85522;18.144785;82.73323;17.266766
Daman & Diu;10;136;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;37.567528;41.27646;44.741657;46.06997;95.84569;4.1543145;95.613335;4.386663;86.114944;13.885057;79.58117;20.418833
Daman & Diu;10;136;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;30.031515;36.538647;35.416775;39.591507;99.26483;0.73516536;92.126495;7.8735085;92.14687;7.853129;89.79058;10.209416
Daman & Diu;10;136;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;32.038822;35.886837;40.92703;42.927803;95.8673;4.1326995;96.05333;3.9466705;82.484;17.516003;67.457;32.542995
