state_name;grade;id;created_at;updated_at;subject;state_average;national_average;state_average_scaled_2021;state_average_scaled_2017;below_basic;basic;proficient;advanced
Punjab;3;3;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;69.56852898;57.41111026;334;308;10.03354408;27.34098508;36.75575455;25.86971629
Punjab;3;3;2022-05-20T00:01:10;2022-05-20T00:01:10;language;74.66604616;61.88003463;355;330;14.52215003;26.13455615;33.22510677;26.11818705
Punjab;3;3;2022-05-20T00:01:10;2022-05-20T00:01:10;math;69.90822982;56.94394351;339;306;9.962083174;28.04001508;34.02340481;27.97449694
Punjab;5;40;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;59.30476381;48.48748114;310;297;17.9324996;33.40009429;34.33851706;14.32888905
Punjab;5;40;2022-05-20T00:01:11;2022-05-20T00:01:11;language;68.69211393;55.19833154;339;306;8.325794245;28.65896036;40.69065855;22.32458685
Punjab;5;40;2022-05-20T00:01:11;2022-05-20T00:01:11;math;57.1185958;43.71621283;316;293;15.28943349;39.86274929;28.75312696;16.09469027
Punjab;8;77;2022-05-20T00:01:11;2022-05-20T00:01:11;language;66.79009483;52.97309821;338;299;5.018865945;35.69057801;33.13390987;26.15664618
Punjab;8;77;2022-05-20T00:01:11;2022-05-20T00:01:11;math;49.61857083;36.02218948;297;243;11.91796695;36.82952665;27.0224802;24.23002621
Punjab;8;77;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;50.11623884;39.38511521;287;257;17.33681578;31.60724902;28.66893735;22.38699785
Punjab;8;77;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;48.70641471;39.33958349;288;258;20.37670785;43.00710977;16.5539106;20.06227178
Punjab;10;114;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;62.21143;43.18472;330;252;5.146542;5.088775;41.22293;48.54175
Punjab;10;114;2022-05-20T00:01:11;2022-05-20T00:01:11;math;46.37997;32.09475;273;248;13.51927;34.54383;28.38328;23.55362
Punjab;10;114;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;50.073517;41.25734;288;261;27.798536;50.398743;20.917446;0.88527733
Punjab;10;114;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;46.259266;34.924866;254;254;42.47997;28.102804;23.93888;5.4783473
Punjab;10;114;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;48.016315;37.30951;270;247;33.919304;29.384148;30.116705;6.5798416
