state_name;grade;id;created_at;updated_at;subject;boys;girls;trans_gender;boys_basic_and_below_basic;boys_proficient_and_advance;girls_basic_and_below_basic;girls_proficient_and_advance
Goa;3;30;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;57.25630619;61.0293809;0;56.27578899;43.72421101;50.40626112;49.59373888
Goa;3;30;2022-05-20T00:01:10;2022-05-20T00:01:10;language;60.79267736;64.92299567;0;61.35175579;38.64824421;54.55906689;45.44093311
Goa;3;30;2022-05-20T00:01:10;2022-05-20T00:01:10;math;54.27140792;55.05107878;0;61.5081958;38.4918042;62.87436352;37.12563648
Goa;5;67;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;44.17938588;46.98397207;0;75.07210499;24.92789501;73.51860652;26.48139348
Goa;5;67;2022-05-20T00:01:11;2022-05-20T00:01:11;language;52.82324783;57.31110832;0;62.97312616;37.02687384;54.18001537;45.81998463
Goa;5;67;2022-05-20T00:01:11;2022-05-20T00:01:11;math;39.47387341;38.97847803;0;83.39623039;16.60376961;84.17481225;15.82518775
Goa;8;104;2022-05-20T00:01:11;2022-05-20T00:01:11;language;57.05883736;64.62311864;0;59.75587906;40.24412094;45.25558599;54.74441401
Goa;8;104;2022-05-20T00:01:11;2022-05-20T00:01:11;math;32.65255436;30.69440127;0;81.63913276;18.36086724;90.83921901;9.160780985
Goa;8;104;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;42.66358113;43.06824596;0;63.67474876;36.32525124;65.69280571;34.30719429
Goa;8;104;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;37.65326102;37.46780646;0;86.71020831;13.28979169;84.9849625;15.0150375
Goa;10;141;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;60.905945;66.95023;0;14.171367;85.828636;6.674057;93.32594
Goa;10;141;2022-05-20T00:01:11;2022-05-20T00:01:11;math;30.421463;30.305864;0;85.583305;14.416695;84.145096;15.8549
Goa;10;141;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;29.357906;34.497646;0;98.06571;1.934287;97.912056;2.0879467
Goa;10;141;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;39.799458;40.88454;0;86.581795;13.418205;84.94702;15.052979
Goa;10;141;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;42.446087;45.600624;0;74.579926;25.420073;70.06933;29.930672
