state_name;grade;id;created_at;updated_at;subject;state_average;national_average;state_average_scaled_2021;state_average_scaled_2017;below_basic;basic;proficient;advanced
Karnataka;3;29;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;57.67195537;57.41111026;307;341;23.14741828;31.95043831;33.96132001;10.9408234
Karnataka;3;29;2022-05-20T00:01:10;2022-05-20T00:01:10;language;61.73929605;61.88003463;323;360;29.95440707;30.9641697;26.46088945;12.62053379
Karnataka;3;29;2022-05-20T00:01:10;2022-05-20T00:01:10;math;56.84560714;56.94394351;306;348;24.27860285;32.79315083;30.69040632;12.23784
Karnataka;5;66;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;46.16503231;48.48748114;278;335;36.82343939;34.52079591;25.35313468;3.302630021
Karnataka;5;66;2022-05-20T00:01:11;2022-05-20T00:01:11;language;56.6552476;55.19833154;312;351;21.29156719;34.41182089;32.55129526;11.74531666
Karnataka;5;66;2022-05-20T00:01:11;2022-05-20T00:01:11;math;43.97190406;43.71621283;285;345;34.38401686;40.02494015;20.25374917;5.337293825
Karnataka;8;103;2022-05-20T00:01:11;2022-05-20T00:01:11;language;51.62844282;52.97309821;297;318;21.43275727;48.7455398;20.51295501;9.308747921
Karnataka;8;103;2022-05-20T00:01:11;2022-05-20T00:01:11;math;34.50292692;36.02218948;251;287;26.98807624;49.98335275;18.1155086;4.913062406
Karnataka;8;103;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;39.12580046;39.38511521;248;297;37.36942941;36.51159996;19.39124077;6.727729859
Karnataka;8;103;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;39.67368357;39.33958349;256;297;38.11881291;42.19290238;10.94399677;8.744287947
Karnataka;10;140;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;45.923073;43.18472;283;269;19.433786;14.807397;44.379227;21.37959
Karnataka;10;140;2022-05-20T00:01:11;2022-05-20T00:01:11;math;31.62314;32.09475;219;263;30.153513;47.371563;18.399473;4.075452
Karnataka;10;140;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;35.22204;41.25734;242;254;69.49142;29.500854;1.0057379;0.001987221
Karnataka;10;140;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;35.092827;34.924866;206;261;72.35075;19.385199;7.4968243;0.76721954
Karnataka;10;140;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;38.576935;37.30951;235;270;57.35848;27.166162;14.079273;1.3960865
