state_name;grade;id;created_at;updated_at;subject;govt;govt_aided;private;central_govt;govt_basic_and_below_basic;govt_proficient_and_advance;govt_aided_basic_and_below_basic;govt_aided_proficient_and_advance;private_basic_and_below_basic;private_proficient_and_advance;central_govt_basic_and_below_basic;central_govt_proficient_and_advance
Andhra Pradesh;3;28;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;53.84879268;49.86568467;52.41972977;51.46567418;61.86306726;38.13693274;69.17446802;30.82553198;64.62255294;35.37744706;66.9561596;33.0438404
Andhra Pradesh;3;28;2022-05-20T00:01:10;2022-05-20T00:01:10;language;58.50986755;54.06694415;55.73756251;57.19276058;67.94274263;32.05725737;73.84304214;26.15695786;69.52917592;30.47082408;70.16880981;29.83119019
Andhra Pradesh;3;28;2022-05-20T00:01:10;2022-05-20T00:01:10;math;53.89118811;48.25190323;55.00180972;51.41086885;63.04929184;36.95070816;69.36236696;30.63763304;60.66337641;39.33662359;67.60493881;32.39506119
Andhra Pradesh;5;65;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;44.89851119;42.19796813;40.87086863;43.528781;71.77543726;28.22456274;77.79431862;22.20568138;84.79218991;15.20781009;75.97372436;24.02627564
Andhra Pradesh;5;65;2022-05-20T00:01:11;2022-05-20T00:01:11;language;48.8001789;47.35060486;46.33537731;48.68850787;69.20879445;30.79120555;72.88646799;27.11353201;73.21335445;26.78664555;66.56326304;33.43673696
Andhra Pradesh;5;65;2022-05-20T00:01:11;2022-05-20T00:01:11;math;42.03922866;38.5977058;37.92643387;41.7978346;75.70703592;24.29296408;80.24200433;19.75799567;85.8932383;14.1067617;78.95737068;21.04262932
Andhra Pradesh;8;102;2022-05-20T00:01:11;2022-05-20T00:01:11;language;41.92933075;42.15767193;58.9464732;46.68149763;86.98420267;13.01579733;85.43562778;14.56437222;55.58593972;44.41406028;73.93335765;26.06664235
Andhra Pradesh;8;102;2022-05-20T00:01:11;2022-05-20T00:01:11;math;34.01869592;27.74886727;36.52899136;32.94637094;79.82633036;20.17366964;93.16406517;6.835934834;74.906824;25.093176;78.46848448;21.53151552
Andhra Pradesh;8;102;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;32.14795901;29.88120711;40.03298299;36.16287022;89.10332326;10.89667674;94.4708917;5.5291083;72.26595126;27.73404874;80.07906362;19.92093638
Andhra Pradesh;8;102;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;33.02614343;30.05920876;37.45636948;34.63053229;90.56652858;9.433471419;96.64572229;3.35427771;88.12813666;11.87186334;87.08603018;12.91396982
Andhra Pradesh;10;139;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;39.890186;36.07856;61.41972;48.756775;42.02847;57.97153;51.255028;48.744972;9.250161;90.74984;29.955925;70.044075
Andhra Pradesh;10;139;2022-05-20T00:01:11;2022-05-20T00:01:11;math;29.047167;25.087643;34.4974;34.161343;84.83867;15.161331;95.46478;4.535214;73.395485;26.604517;69.56266;30.437342
Andhra Pradesh;10;139;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;36.625957;35.981396;41.544193;37.10508;98.43916;1.5608371;98.49145;1.5085553;95.14113;4.858869;96.805565;3.1944385
Andhra Pradesh;10;139;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;31.474262;29.00751;39.1211;37.113857;97.26368;2.7363183;99.74368;0.25631395;88.99167;11.008333;88.567406;11.432594
Andhra Pradesh;10;139;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;32.998833;31.971691;42.391964;38.14634;93.45894;6.5410595;96.61734;3.382658;76.94873;23.051271;82.42981;17.57019
