state_name;grade;id;created_at;updated_at;subject;govt;govt_aided;private;central_govt;govt_basic_and_below_basic;govt_proficient_and_advance;govt_aided_basic_and_below_basic;govt_aided_proficient_and_advance;private_basic_and_below_basic;private_proficient_and_advance;central_govt_basic_and_below_basic;central_govt_proficient_and_advance
Odisha;3;21;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;60.21824391;49.01705966;60.83028083;53.69438218;52.92048473;47.07951527;71.33598641;28.66401359;51.5233262;48.4766738;63.27737261;36.72262739
Odisha;3;21;2022-05-20T00:01:10;2022-05-20T00:01:10;language;65.57814542;54.06198259;68.59142988;58.87302281;56.16388433;43.83611567;73.69603221;26.30396779;50.91224512;49.08775488;66.76929172;33.23070828
Odisha;3;21;2022-05-20T00:01:10;2022-05-20T00:01:10;math;61.56175743;49.0945366;61.56776645;54.84230915;50.63294537;49.36705463;69.87111413;30.12888587;51.03152491;48.96847509;61.74232516;38.25767484
Odisha;5;58;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;46.19918836;39.45448967;55.89384345;43.43439682;69.48593747;30.51406253;83.19410722;16.80589278;56.60666213;43.39333787;72.88441887;27.11558113
Odisha;5;58;2022-05-20T00:01:11;2022-05-20T00:01:11;language;50.14344832;44.50223559;63.98218859;50.14391466;66.20577973;33.79422027;78.16514922;21.83485078;43.10367633;56.89632367;65.95376249;34.04623751
Odisha;5;58;2022-05-20T00:01:11;2022-05-20T00:01:11;math;47.09138342;36.37783199;50.4594671;42.10559347;68.00571767;31.99428233;84.52098117;15.47901883;65.93039394;34.06960606;76.50397292;23.49602708
Odisha;8;95;2022-05-20T00:01:11;2022-05-20T00:01:11;language;49.79216288;47.70552179;68.3586377;53.35752352;72.25955147;27.74044853;76.27170585;23.72829415;36.12802018;63.87197982;64.96748348;35.03251652
Odisha;8;95;2022-05-20T00:01:11;2022-05-20T00:01:11;math;36.43507699;32.76190715;44.24911142;39.16751239;70.21536159;29.78463841;78.62439282;21.37560718;56.18853967;43.81146033;64.18906345;35.81093655
Odisha;8;95;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;37.55393512;35.21197466;50.27187115;40.59561501;73.44815237;26.55184763;80.86152177;19.13847823;45.21654013;54.78345987;67.48344572;32.51655428
Odisha;8;95;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;37.42350166;34.9785933;46.84200079;38.63433475;81.90149707;18.09850293;87.3034302;12.6965698;65.00175473;34.99824527;78.59348443;21.40651557
Odisha;10;132;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;39.00415;36.42729;60.50345;49.344273;42.815655;57.184345;47.033775;52.966225;14.291397;85.7086;33.526527;66.47347
Odisha;10;132;2022-05-20T00:01:11;2022-05-20T00:01:11;math;31.653952;31.784615;41.305504;36.544445;79.58164;20.418358;78.10246;21.897541;54.97442;45.02558;65.963234;34.036766
Odisha;10;132;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;38.132557;36.84829;42.795773;38.2975;96.408485;3.591514;97.62657;2.373426;90.653824;9.346178;93.672615;6.3273826
Odisha;10;132;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;32.405502;32.01392;43.842873;38.325275;96.26931;3.7306867;97.39145;2.608548;76.99414;23.00586;82.54978;17.450216
Odisha;10;132;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;34.121696;32.904682;48.179153;40.926853;93.11985;6.8801513;94.843346;5.1566544;61.134167;38.865833;77.28615;22.713852
