state_name;grade;id;created_at;updated_at;subject;sc;st;obc;general;sc_basic_and_below_basic;sc_proficient_and_advance;st_basic_and_below_basic;st_proficient_and_advance;obc_basic_and_below_basic;obc_proficient_and_advance;general_basic_and_below_basic;general_proficient_and_advance
Ladakh;3;37;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;47.43301322;49.47757974;46.66666667;64.21740703;100;0;74.22193622;25.77806378;100;0;50.81851822;49.18148178
Ladakh;3;37;2022-05-20T00:01:10;2022-05-20T00:01:10;language;37.8161865;55.59825817;13.33333333;62.20424608;100;0;72.12249018;27.87750982;100;0;58.21189076;41.78810924
Ladakh;3;37;2022-05-20T00:01:10;2022-05-20T00:01:10;math;51.5888002;46.64444541;35.29411765;57.45785289;100;0;73.78579879;26.21420121;100;0;60.09017057;39.90982943
Ladakh;5;74;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;40.6588576;48.32742225;77.77777778;61.72129836;100;0;72.94581226;27.05418774;0;100;50.93313868;49.06686132
Ladakh;5;74;2022-05-20T00:01:11;2022-05-20T00:01:11;language;42.12396245;55.38980616;66.66666667;58.91753564;100;0;58.61364453;41.38635547;0;100;73.09362959;26.90637041
Ladakh;5;74;2022-05-20T00:01:11;2022-05-20T00:01:11;math;19.55783104;40.84674003;85;50.65579362;84.07028159;15.92971841;85.9749645;14.0250355;0;100;75.46656934;24.53343066
Ladakh;8;111;2022-05-20T00:01:11;2022-05-20T00:01:11;language;22.23359773;62.43697349;66.66666667;62.23483394;100;0;50.43522028;49.56477972;0;100;49.84100374;50.15899626
Ladakh;8;111;2022-05-20T00:01:11;2022-05-20T00:01:11;math;30;35.45969022;23.33333333;37.32098489;100;0;76.66377949;23.33622051;100;0;79.60893268;20.39106732
Ladakh;8;111;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;25.90498198;43.26411646;44.79359286;37.91969233;100;0;63.22792946;36.77207054;52.06407137;47.93592863;79.53463591;20.46536409
Ladakh;8;111;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;27.62210818;41.41752967;40;40.77670891;89.82718954;10.17281046;79.13589164;20.86410836;100;0;85.36272166;14.63727834
Ladakh;10;148;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;67.580315;53.426727;52.857143;52.163536;9.982054;90.017944;23.2245;76.7755;50;50;17.155073;82.844925
Ladakh;10;148;2022-05-20T00:01:11;2022-05-20T00:01:11;math;0;28.366367;32.053406;27.868834;0;0;86.574524;13.425477;52.557343;47.442657;92.98255;7.017445
Ladakh;10;148;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;20.395908;33.85847;43.360073;33.610504;100;0;98.627525;1.3724743;100;0;100;0
Ladakh;10;148;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;41.467995;37.493977;50.307583;32.604202;100;0;89.42012;10.579881;12.65769;87.34231;100;0
Ladakh;10;148;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;37.125042;39.6902;47.142857;33.201805;75.07795;24.92205;80.324165;19.675837;100;0;94.088936;5.9110646
