state_name;grade;id;created_at;updated_at;subject;urban;rural;rural_basic_and_below_basic;rural_proficient_and_advance;urban_basic_and_below_basic;urban_proficient_and_advance
Madhya Pradesh;3;23;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;57.13344917;64.66997525;43.73833768;56.26166232;58.56161567;41.43838433
Madhya Pradesh;3;23;2022-05-20T00:01:10;2022-05-20T00:01:10;language;60.98155027;68.88468141;53.18808783;46.81191217;63.66884169;36.33115831
Madhya Pradesh;3;23;2022-05-20T00:01:10;2022-05-20T00:01:10;math;57.09844287;63.66757166;46.51385104;53.48614896;59.09479768;40.90520232
Madhya Pradesh;5;60;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;50.55901726;56.8527845;52.7742152;47.2257848;66.52956623;33.47043377
Madhya Pradesh;5;60;2022-05-20T00:01:11;2022-05-20T00:01:11;language;56.09212951;61.10660447;49.38554626;50.61445374;57.93463217;42.06536783
Madhya Pradesh;5;60;2022-05-20T00:01:11;2022-05-20T00:01:11;math;45.70784143;50.88414208;63.55603371;36.44396629;73.91466159;26.08533841
Madhya Pradesh;8;97;2022-05-20T00:01:11;2022-05-20T00:01:11;language;57.88465583;53.20880881;67.00283526;32.99716474;58.87258291;41.12741709
Madhya Pradesh;8;97;2022-05-20T00:01:11;2022-05-20T00:01:11;math;39.2017035;42.35440114;58.81873839;41.18126161;67.90927673;32.09072327
Madhya Pradesh;8;97;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;41.78375992;41.3030347;65.88170451;34.11829549;66.04841568;33.95158432
Madhya Pradesh;8;97;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;41.07575001;42.88869332;71.96895264;28.03104736;78.70971291;21.29028709
Madhya Pradesh;10;134;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;45.043938;39.821342;45.25519;54.74481;35.186356;64.813644
Madhya Pradesh;10;134;2022-05-20T00:01:11;2022-05-20T00:01:11;math;33.204254;33.977196;72.00253;27.99747;75.523605;24.476397
Madhya Pradesh;10;134;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;45.910492;42.197014;88.74545;11.254544;84.03356;15.966435
Madhya Pradesh;10;134;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;35.69273;35.0246;91.67065;8.329354;91.10358;8.896424
Madhya Pradesh;10;134;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;38.38071;35.959522;87.282036;12.717966;83.34278;16.657219
