state_name;grade;id;created_at;updated_at;subject;sc;st;obc;general;sc_basic_and_below_basic;sc_proficient_and_advance;st_basic_and_below_basic;st_proficient_and_advance;obc_basic_and_below_basic;obc_proficient_and_advance;general_basic_and_below_basic;general_proficient_and_advance
Rajasthan;3;8;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;66.1629421;61.13207068;66.30157176;63.28388098;41.5875045;58.4124955;50.83854982;49.16145018;40.19937416;59.80062584;46.60944044;53.39055956
Rajasthan;3;8;2022-05-20T00:01:10;2022-05-20T00:01:10;language;70.11740744;65.6542345;70.46598282;67.66990397;47.97738665;52.02261335;58.90772942;41.09227058;48.17066189;51.82933811;52.57842131;47.42157869
Rajasthan;3;8;2022-05-20T00:01:10;2022-05-20T00:01:10;math;66.47477101;60.15556306;66.729022;63.87962533;40.7621999;59.2378001;54.2356935;45.7643065;40.19672269;59.80327731;46.46482507;53.53517493
Rajasthan;5;45;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;58.14686523;55.02941237;57.59750834;54.48658021;49.17999081;50.82000919;53.662938;46.337062;51.26649129;48.73350871;58.29868542;41.70131458
Rajasthan;5;45;2022-05-20T00:01:11;2022-05-20T00:01:11;language;64.52996442;60.32310859;64.36609024;62.01309272;42.35912153;57.64087847;49.75759521;50.24240479;44.01957706;55.98042294;47.242073;52.757927
Rajasthan;5;45;2022-05-20T00:01:11;2022-05-20T00:01:11;math;54.97959868;49.81875885;54.45288505;51.67376026;54.59803318;45.40196682;64.23531593;35.76468407;56.30401239;43.69598761;62.56453994;37.43546006
Rajasthan;8;82;2022-05-20T00:01:11;2022-05-20T00:01:11;language;59.36921293;52.74519583;60.85683593;65.79888612;55.94237132;44.05762868;69.03937078;30.96062922;53.12924682;46.87075318;42.96479478;57.03520522
Rajasthan;8;82;2022-05-20T00:01:11;2022-05-20T00:01:11;math;47.05850031;42.2937884;46.8704219;46.140515;51.44334802;48.55665198;57.07121175;42.92878825;52.64035205;47.35964795;54.71507976;45.28492024
Rajasthan;8;82;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;46.84189376;41.39712686;47.77281175;48.4443563;55.79984749;44.20015251;66.6599769;33.3400231;52.91593142;47.08406858;50.28777204;49.71222796
Rajasthan;8;82;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;48.79446057;44.64436163;49.76742075;48.24758656;60.5357727;39.4642273;66.81525711;33.18474289;58.66029982;41.33970018;62.65707848;37.34292152
Rajasthan;10;119;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;46.745644;42.657505;48.05611;55.268726;32.340836;67.659164;41.477493;58.522507;28.87194;71.12806;19.683033;80.31696
Rajasthan;10;119;2022-05-20T00:01:11;2022-05-20T00:01:11;math;40.487694;37.458023;42.461056;42.11922;58.232708;41.767292;62.17587;37.82413;53.800247;46.199753;54.255722;45.744278
Rajasthan;10;119;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;45.77563;41.979362;48.18052;51.521862;82.513214;17.486784;87.01931;12.980689;80.47431;19.525686;73.728226;26.271772
Rajasthan;10;119;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;41.61944;39.326904;42.663574;44.04213;79.67908;20.320925;84.22764;15.772365;77.798134;22.201866;74.221725;25.778276
Rajasthan;10;119;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;44.88952;40.757458;46.33969;48.8263;71.82081;28.17919;79.33458;20.66542;67.38241;32.61759;61.2933;38.7067
