state_name;grade;id;created_at;updated_at;subject;govt;govt_aided;private;central_govt;govt_basic_and_below_basic;govt_proficient_and_advance;govt_aided_basic_and_below_basic;govt_aided_proficient_and_advance;private_basic_and_below_basic;private_proficient_and_advance;central_govt_basic_and_below_basic;central_govt_proficient_and_advance
Tamil Nadu;3;33;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;57.78137499;61.47370329;51.89859381;49.66217043;56.4288946;43.5711054;49.39529546;50.60470454;65.66551385;34.33448615;67.50568753;32.49431247
Tamil Nadu;3;33;2022-05-20T00:01:10;2022-05-20T00:01:10;language;62.67421809;65.41572437;56.14851485;53.76738616;61.74716334;38.25283666;56.94381635;43.05618365;68.88851463;31.11148537;72.53093973;27.46906027
Tamil Nadu;3;33;2022-05-20T00:01:10;2022-05-20T00:01:10;math;55.08034945;59.47594662;53.24734068;50.98175944;61.68033072;38.31966928;53.80452837;46.19547163;63.7659363;36.2340637;71.26684195;28.73315805
Tamil Nadu;5;70;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;46.00854471;49.99018353;38.50977657;43.64866916;70.15536819;29.84463181;63.79771351;36.20228649;87.06528531;12.93471469;76.87728226;23.12271774
Tamil Nadu;5;70;2022-05-20T00:01:11;2022-05-20T00:01:11;language;48.9759865;54.43284268;43.7447316;50.60808679;67.56910859;32.43089141;60.3054573;39.6945427;77.0160399;22.9839601;64.24824765;35.75175235
Tamil Nadu;5;70;2022-05-20T00:01:11;2022-05-20T00:01:11;math;43.23729579;45.34905259;35.28642945;39.77769528;74.99990418;25.00009582;70.54867952;29.45132048;90.86726919;9.132730809;83.95589225;16.04410775
Tamil Nadu;8;107;2022-05-20T00:01:11;2022-05-20T00:01:11;language;38.28361749;43.61301708;52.78093421;52.38332442;90.30531006;9.694689941;83.47841027;16.52158973;67.5641763;32.4358237;67.55226625;32.44773375
Tamil Nadu;8;107;2022-05-20T00:01:11;2022-05-20T00:01:11;math;28.46104533;29.5116532;31.4131487;32.45082783;91.34073391;8.659266091;90.16897586;9.831024139;88.61474563;11.38525437;85.12838751;14.87161249
Tamil Nadu;8;107;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;31.08324972;32.35867774;37.85775939;39.42000925;92.3441184;7.6558816;90.38589057;9.614109427;78.0043556;21.9956444;71.00109523;28.99890477
Tamil Nadu;8;107;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;31.08453325;33.33863381;35.84237455;36.73660913;95.17910216;4.820897836;92.98719981;7.012800188;89.14655758;10.85344242;85.73769715;14.26230285
Tamil Nadu;10;144;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;34.82089;36.743187;56.872093;50.993706;55.716846;44.283154;49.742237;50.257763;14.113946;85.886055;30.066133;69.93387
Tamil Nadu;10;144;2022-05-20T00:01:11;2022-05-20T00:01:11;math;26.01686;25.275196;29.199411;34.24344;93.12982;6.870181;96.23581;3.7641892;87.853516;12.146483;69.735596;30.264408
Tamil Nadu;10;144;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;36.618156;39.17474;41.964134;36.05635;97.6194;2.3805974;95.98776;4.0122395;92.607376;7.3926253;97.58416;2.4158413
Tamil Nadu;10;144;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;30.980991;32.160023;35.600224;36.933212;99.27504;0.7249621;99.491035;0.508965;94.36734;5.632663;88.55782;11.442174
Tamil Nadu;10;144;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;32.153313;33.987827;39.923206;38.94538;97.54732;2.452682;96.67267;3.3273335;83.47684;16.523165;81.69451;18.305487
