state_name;grade;id;created_at;updated_at;subject;boys;girls;trans_gender;boys_basic_and_below_basic;boys_proficient_and_advance;girls_basic_and_below_basic;girls_proficient_and_advance
Himachal Pradesh;3;2;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;54.37760811;56.0078435;0;61.94394489;38.05605511;59.50486812;40.49513188
Himachal Pradesh;3;2;2022-05-20T00:01:10;2022-05-20T00:01:10;language;58.54795436;61.75395236;0;65.77401146;34.22598854;61.31356475;38.68643525
Himachal Pradesh;3;2;2022-05-20T00:01:10;2022-05-20T00:01:10;math;52.42330128;53.34300873;0;67.10518716;32.89481284;66.17402461;33.82597539
Himachal Pradesh;5;39;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;44.35195698;44.88338629;0;76.99629239;23.00370761;76.92062906;23.07937094
Himachal Pradesh;5;39;2022-05-20T00:01:11;2022-05-20T00:01:11;language;51.16731729;54.05392578;0;66.15860364;33.84139636;61.20213172;38.79786828
Himachal Pradesh;5;39;2022-05-20T00:01:11;2022-05-20T00:01:11;math;37.73658216;36.35822826;0;87.53116285;12.46883715;90.33073948;9.669260519
Himachal Pradesh;8;76;2022-05-20T00:01:11;2022-05-20T00:01:11;language;55.71943325;60.47908945;0;62.13677873;37.86322127;53.75605556;46.24394444
Himachal Pradesh;8;76;2022-05-20T00:01:11;2022-05-20T00:01:11;math;33.57970938;33.3833555;0;79.86816365;20.13183635;81.50052513;18.49947487
Himachal Pradesh;8;76;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;40.26876448;40.82565947;0;71.67592651;28.32407349;71.4400149;28.5599851
Himachal Pradesh;8;76;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;37.90782907;38.94941811;0;85.02256001;14.97743999;84.72026714;15.27973286
Himachal Pradesh;10;113;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;46.094704;50.036453;0;34.664993;65.33501;26.031378;73.96862
Himachal Pradesh;10;113;2022-05-20T00:01:11;2022-05-20T00:01:11;math;29.251955;29.035574;0;86.58497;13.415031;86.15085;13.849154
Himachal Pradesh;10;113;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;41.439293;45.161335;0;90.77039;9.229605;84.659065;15.340931
Himachal Pradesh;10;113;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;34.48143;34.94085;0;93.40581;6.594194;92.14096;7.8590374
Himachal Pradesh;10;113;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;37.484688;38.95055;0;83.88895;16.111055;83.08324;16.916767
