state_name;grade;id;created_at;updated_at;subject;sc;st;obc;general;sc_basic_and_below_basic;sc_proficient_and_advance;st_basic_and_below_basic;st_proficient_and_advance;obc_basic_and_below_basic;obc_proficient_and_advance;general_basic_and_below_basic;general_proficient_and_advance
Himachal Pradesh;3;2;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;56.91540533;52.89287286;55.73784759;55.55018354;56.55462011;43.44537989;63.27605967;36.72394033;63.0649392;36.9350608;59.92373407;40.07626593
Himachal Pradesh;3;2;2022-05-20T00:01:10;2022-05-20T00:01:10;language;61.28639519;57.70529016;60.83212656;60.26033707;62.7570195;37.2429805;68.57272316;31.42727684;66.0741703;33.9258297;62.01822037;37.98177963
Himachal Pradesh;3;2;2022-05-20T00:01:10;2022-05-20T00:01:10;math;54.00191924;51.45618622;53.36180407;53.254644;64.26853103;35.73146897;70.78699842;29.21300158;68.97519691;31.02480309;65.29274093;34.70725907
Himachal Pradesh;5;39;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;41.05522542;40.8108654;44.17668962;45.93211021;82.00903982;17.99096018;81.19860505;18.80139495;78.06746947;21.93253053;75.01260994;24.98739006
Himachal Pradesh;5;39;2022-05-20T00:01:11;2022-05-20T00:01:11;language;47.69300585;45.34984324;51.36986678;54.22603476;71.26290753;28.73709247;77.0548437;22.9451563;66.51404722;33.48595278;61.05855379;38.94144621
Himachal Pradesh;5;39;2022-05-20T00:01:11;2022-05-20T00:01:11;math;34.68190305;35.39129586;36.36940721;37.9877588;90.80295523;9.197044767;91.38715629;8.612843707;90.63421963;9.365780367;88.02565653;11.97434347
Himachal Pradesh;8;76;2022-05-20T00:01:11;2022-05-20T00:01:11;language;50.9362616;55.42945872;54.29147515;61.43759324;72.23239216;27.76760784;61.49094567;38.50905433;66.55614023;33.44385977;51.56849911;48.43150089
Himachal Pradesh;8;76;2022-05-20T00:01:11;2022-05-20T00:01:11;math;29.92198335;31.14061853;32.82973662;35.04797207;88.32971968;11.67028032;86.57176225;13.42823775;83.68684246;16.31315754;76.99361052;23.00638948
Himachal Pradesh;8;76;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;35.55317712;39.08137617;38.00867645;43.06928014;84.75334791;15.24665209;73.40125938;26.59874062;80.81502398;19.18497602;64.71351836;35.28648164
Himachal Pradesh;8;76;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;34.83474231;36.29610109;36.1816351;40.30832888;93.01238183;6.987618171;90.78585991;9.214140085;90.60562534;9.394374662;80.50468054;19.49531946
Himachal Pradesh;10;113;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;41.27987;44.449406;44.87412;52.30331;38.91929;61.08071;40.31667;59.68333;31.917019;68.082985;24.977318;75.02268
Himachal Pradesh;10;113;2022-05-20T00:01:11;2022-05-20T00:01:11;math;26.939398;28.705746;29.165283;30.249168;91.226616;8.773385;88.19162;11.808377;87.56808;12.431925;83.4265;16.573505
Himachal Pradesh;10;113;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;40.60984;41.681545;41.809;45.2301;92.88195;7.118053;89.99164;10.008362;89.59656;10.4034395;84.47146;15.5285425
Himachal Pradesh;10;113;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;32.030643;33.381947;33.756886;36.31461;96.519844;3.4801548;95.120705;4.8792987;93.624405;6.375597;90.7087;9.291299
Himachal Pradesh;10;113;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;34.257496;37.499718;35.543015;40.820427;93.00288;6.9971275;84.09281;15.90719;88.87478;11.12522;77.87733;22.122673
