state_name;grade;id;created_at;updated_at;subject;govt;govt_aided;private;central_govt;govt_basic_and_below_basic;govt_proficient_and_advance;govt_aided_basic_and_below_basic;govt_aided_proficient_and_advance;private_basic_and_below_basic;private_proficient_and_advance;central_govt_basic_and_below_basic;central_govt_proficient_and_advance
Punjab;3;3;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;81.94321715;66.7184999;66.03015611;60.45419674;14.409159;85.590841;39.37718884;60.62281116;44.67557297;55.32442703;53.76744394;46.23255606
Punjab;3;3;2022-05-20T00:01:10;2022-05-20T00:01:10;language;85.77080998;70.12085514;72.12495361;65.40644087;19.21889814;80.78110186;46.54231404;53.45768596;46.69734941;53.30265059;56.12755634;43.87244366
Punjab;3;3;2022-05-20T00:01:10;2022-05-20T00:01:10;math;82.70772382;66.07255083;66.32666717;60.87282616;15.72148418;84.27851582;41.48032885;58.51967115;44.63728468;55.36271532;54.46474011;45.53525989
Punjab;5;40;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;70.38526246;50.32320268;56.51600347;53.68956119;30.23688793;69.76311207;67.12134329;32.87865671;56.57432381;43.42567619;63.00296141;36.99703859
Punjab;5;40;2022-05-20T00:01:11;2022-05-20T00:01:11;language;77.89941028;58.31324905;67.41912538;61.65622424;23.08106825;76.91893175;55.32874888;44.67125112;38.11066291;61.88933709;49.15895498;50.84104502
Punjab;5;40;2022-05-20T00:01:11;2022-05-20T00:01:11;math;69.55786558;46.84636348;53.91837673;51.19374106;31.86617671;68.13382329;72.73530734;27.26469266;61.47346905;38.52653095;65.90025902;34.09974098
Punjab;8;77;2022-05-20T00:01:11;2022-05-20T00:01:11;language;67.04213664;56.02549651;68.06230313;63.84864567;40.5060912;59.4939088;63.7382345;36.2617655;37.69042627;62.30957373;47.58624989;52.41375011
Punjab;8;77;2022-05-20T00:01:11;2022-05-20T00:01:11;math;61.12915749;39.48566999;45.0551034;39.75555721;30.57896722;69.42103278;67.29684749;32.70315251;54.90548498;45.09451502;69.48751346;30.51248654
Punjab;8;77;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;57.00859804;39.70423122;47.67966498;44.75615953;35.53857086;64.46142914;73.55302526;26.44697474;53.03626479;46.96373521;60.99897114;39.00102886
Punjab;8;77;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;57.84134426;39.86688896;45.2138281;40.78223589;43.31950466;56.68049534;81.28233939;18.71766061;71.15686822;28.84313178;81.00155583;18.99844417
Punjab;10;114;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;60.513134;48.553844;64.16061;65.49218;11.618209;88.38179;24.565321;75.43468;8.536164;91.46384;6.597954;93.40205
Punjab;10;114;2022-05-20T00:01:11;2022-05-20T00:01:11;math;54.911278;37.64174;41.075523;42.054417;35.163826;64.836174;64.25527;35.744728;55.962585;44.037415;53.797955;46.202045
Punjab;10;114;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;50.886677;43.88906;49.738262;51.414116;78.18052;21.819483;90.73162;9.268381;78.14706;21.852945;72.07595;27.924047
Punjab;10;114;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;49.555832;36.085007;44.37444;47.190727;62.682133;37.317867;91.671234;8.328763;74.88726;25.112743;71.358955;28.641043
Punjab;10;114;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;49.080906;37.09839;47.829075;49.668804;61.252834;38.747166;88.949585;11.050416;63.57536;36.42464;58.27974;41.72026
