state_name;grade;id;created_at;updated_at;subject;urban;rural;rural_basic_and_below_basic;rural_proficient_and_advance;urban_basic_and_below_basic;urban_proficient_and_advance
Andhra Pradesh;3;28;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;51.46893125;53.49248618;61.92145164;38.07854836;67.11197937;32.88802063
Andhra Pradesh;3;28;2022-05-20T00:01:10;2022-05-20T00:01:10;language;55.04860733;57.86568011;68.34374097;31.65625903;70.8783693;29.1216307
Andhra Pradesh;3;28;2022-05-20T00:01:10;2022-05-20T00:01:10;math;52.93732451;54.32314413;61.53308732;38.46691268;64.26102065;35.73897935
Andhra Pradesh;5;65;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;41.54479025;43.5344259;76.26737937;23.73262063;81.93777717;18.06222283
Andhra Pradesh;5;65;2022-05-20T00:01:11;2022-05-20T00:01:11;language;48.26934239;46.65823899;73.5236818;26.4763182;68.97342866;31.02657134
Andhra Pradesh;5;65;2022-05-20T00:01:11;2022-05-20T00:01:11;math;38.15856836;41.13083453;78.01506088;21.98493912;84.90736705;15.09263295
Andhra Pradesh;8;102;2022-05-20T00:01:11;2022-05-20T00:01:11;language;54.51814165;45.95936059;78.43713719;21.56286281;64.38915256;35.61084744
Andhra Pradesh;8;102;2022-05-20T00:01:11;2022-05-20T00:01:11;math;34.56611154;34.73932775;77.91009583;22.08990417;78.941874;21.058126
Andhra Pradesh;8;102;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;37.3583926;34.47333201;83.84287743;16.15712257;78.38118081;21.61881919
Andhra Pradesh;8;102;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;35.58370018;34.36385767;89.59966047;10.40033953;89.54769893;10.45230107
Andhra Pradesh;10;139;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;55.925743;43.926277;35.94901;64.05099;17.917772;82.08223
Andhra Pradesh;10;139;2022-05-20T00:01:11;2022-05-20T00:01:11;math;32.540665;30.860643;80.83321;19.166786;77.26376;22.736233
Andhra Pradesh;10;139;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;40.413563;37.333138;97.97349;2.0265124;95.67893;4.3210673
Andhra Pradesh;10;139;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;36.92237;33.270405;95.14113;4.8588686;91.23662;8.763386
Andhra Pradesh;10;139;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;39.58174;35.18086;90.15105;9.848957;80.85577;19.144234
